	Protein	Protein ID	Protein entry name	Gene name	Protein length	Organism	Protein Existence	Protein name	Protein Probability	Top Peptide Probability	Total peptides	Spectral count Combined	Unique spectral count Combined	Total spectral count Combined	Spectral count Ctrl_acetylated_1	Spectral count Ctrl_acetylated_2	Spectral count Ctrl_acetylated_3	Spectral count GFP_Atg8_acetylated_1	Spectral count GFP_Atg8_acetylated_2	Spectral count GFP_Atg8_acetylated_3	Unique spectral count Ctrl_acetylated_1	Unique spectral count Ctrl_acetylated_2	Unique spectral count Ctrl_acetylated_3	Unique spectral count GFP_Atg8_acetylated_1	Unique spectral count GFP_Atg8_acetylated_2	Unique spectral count GFP_Atg8_acetylated_3	Total spectral count Ctrl_acetylated_1	Total spectral count Ctrl_acetylated_2	Total spectral count Ctrl_acetylated_3	Total spectral count GFP_Atg8_acetylated_1	Total spectral count GFP_Atg8_acetylated_2	Total spectral count GFP_Atg8_acetylated_3	Intensity Ctrl_acetylated_1	Intensity Ctrl_acetylated_2	Intensity Ctrl_acetylated_3	Intensity GFP_Atg8_acetylated_1	Intensity GFP_Atg8_acetylated_2	Intensity GFP_Atg8_acetylated_3	LFQ intensity Ctrl_acetylated_1	LFQ intensity Ctrl_acetylated_2	LFQ intensity Ctrl_acetylated_3	LFQ intensity GFP_Atg8_acetylated_1	LFQ intensity GFP_Atg8_acetylated_2	LFQ intensity GFP_Atg8_acetylated_3	Indistinguishable Proteins	Protein reported by software	Representative protein	Potential contaminant	Leading proteins	Leading potential contaminants	Molecular weight [kDa]	Fasta header	iBAQ peptides	iBAQ intensity Ctrl_acetylated_1	iBAQ intensity Ctrl_acetylated_2	iBAQ intensity Ctrl_acetylated_3	iBAQ intensity GFP_Atg8_acetylated_1	iBAQ intensity GFP_Atg8_acetylated_2	iBAQ intensity GFP_Atg8_acetylated_3	Sequence coverage	Valid	Expression Ctrl_acetylated_1	Expression Ctrl_acetylated_2	Expression Ctrl_acetylated_3	Expression GFP_Atg8_acetylated_1	Expression GFP_Atg8_acetylated_2	Expression GFP_Atg8_acetylated_3	Missing total	Missing Ctrl_acetylated	Missing GFP_Atg8_acetylated	Missing Ctrl_acetylated_1	Missing Ctrl_acetylated_2	Missing Ctrl_acetylated_3	Missing GFP_Atg8_acetylated_1	Missing GFP_Atg8_acetylated_2	Missing GFP_Atg8_acetylated_3	Events total	Events Ctrl_acetylated	Events GFP_Atg8_acetylated	Expression Ctrl_acetylated	Expression GFP_Atg8_acetylated	P-value GFP_Atg8_acetylated vs Ctrl_acetylated	Adjusted p-value GFP_Atg8_acetylated vs Ctrl_acetylated	Average expression GFP_Atg8_acetylated vs Ctrl_acetylated	Ratio [log2] GFP_Atg8_acetylated vs Ctrl_acetylated
142	sp|P11745|RNA1_YEAST	P11745	RNA1_YEAST	RNA1	407	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Ran GTPase-activating protein 1	0.6871	0.9881	1	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5008816.0	2912769.5	2870135.2	3214182.2	4582998.0	2867291.0	0.0	0.0	0.0	0.0	0.0	0.0		P11745	P11745	False	P11745	False	45.79	sp|P11745|RNA1_YEAST Ran GTPase-activating protein 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RNA1 PE=1 SV=2	30	1954851.326873572	874497.1816326281	867610.6408397114	1012846.8894091183	1404798.4823887506	880193.6967550016	2.0	False							6	3	3	True	True	True	True	True	True	0	0	0						
143	sp|P11972|SST2_YEAST	P11972	SST2_YEAST	SST2	698	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein SST2	0.4538	0.9692	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2100212.8	0.0	1901483.5	0.0	4820244.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	sp|P32791|FRE1_YEAST	P11972	P11972	False	P11972;P32791	False;False	79.67	sp|P11972|SST2_YEAST Protein SST2 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SST2 PE=1 SV=2	35	702579.0033521798	0.0	492683.80447656877	0.0	1266445.8925937107	0.0	1.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
144	sp|P12385|ERF1_YEAST	P12385	ERF1_YEAST	SUP45	437	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Eukaryotic peptide chain release factor subunit 1	1.0	0.9969	3	15	15	15	3	3	3	2	2	2	3	3	3	2	2	2	3	3	3	2	2	2	16291385.0	12086892.0	8254771.0	13751674.0	17287734.0	12318120.0	7653619.5	5180319.5	3809913.8	6285486.0	7710049.0	5733579.0		P12385	P12385	False	P12385	False	48.98	sp|P12385|ERF1_YEAST Eukaryotic peptide chain release factor subunit 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SUP45 PE=1 SV=2	28	6812396.008470339	3888034.954618899	2673565.127808662	4642929.6013244875	5677611.300773394	4051484.0787268686	5.7	True	22.416654425967028	22.457484496500044	22.18569662905829	22.719493465193615	22.409162547769686	22.75806177151232	0	0	0	False	False	False	False	False	False	6	3	3	22.353278517175124	22.62890592815854	0.12753489728708098	0.9965342103788666	22.491092222666833	0.27562741098341803
145	sp|P12612|TCPA_YEAST	P12612	TCPA_YEAST	TCP1	559	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	T-complex protein 1 subunit alpha	1.0	0.9987	3	5	5	5	0	1	2	1	1	0	0	1	2	1	1	0	0	1	2	1	1	0	3127549.0	1966527.2	2625291.5	2370071.0	5504161.0	2224556.0	1920496.5	1209835.4	1575547.4	1459421.0	2972410.5	1286952.8		P12612	P12612	False	P12612	False	60.44	sp|P12612|TCPA_YEAST T-complex protein 1 subunit alpha OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TCP1 PE=1 SV=2	31	1181251.407037585	571362.606908129	767997.1495057705	722760.1913679052	1632732.5517031292	660859.8789494197	4.8	True	20.42199158145799	20.35925419650285	20.911791430385012	20.61286528397382	21.034055889507368	20.602584938498612	0	0	0	False	False	False	False	False	False	6	3	3	20.564345736115285	20.749835370659934	0.4946358946102709	0.9965342103788666	20.65709055338761	0.1854896345446484
146	sp|P12695|ODP2_YEAST	P12695	ODP2_YEAST	LAT1	482	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial	0.8743	0.9962	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	3284205.5	2431583.2	2190446.8	2749935.0	5179593.0	1990903.2	0.0	0.0	0.0	0.0	0.0	0.0		P12695	P12695	False	P12695	False	51.79	sp|P12695|ODP2_YEAST Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex, mitochondrial OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=LAT1 PE=1 SV=1	23	1671869.5889495858	952214.627457199	863671.608589074	1130288.0974475357	2070872.760711978	797168.3471123222	2.1	False							6	3	3	True	True	True	True	True	True	0	0	0						
147	sp|P12709|G6PI_YEAST	P12709	G6PI_YEAST	PGI1	554	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Glucose-6-phosphate isomerase	1.0	0.999	18	111	111	111	18	22	18	14	22	17	18	22	18	14	22	17	18	22	18	14	22	17	417712200.0	311389600.0	255026830.0	303844350.0	455050180.0	287558660.0	56897548.0	38327504.0	31479798.0	37846556.0	54492416.0	34548596.0		P12709	P12709	False	P12709	False	61.26	sp|P12709|G6PI_YEAST Glucose-6-phosphate isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=PGI1 PE=1 SV=3	25	195630723.52937996	112185737.01340038	92510202.89537026	114896213.94656548	167380514.3990186	105928831.07266667	33.6	True	25.31080682263133	25.344751560103326	25.232292650468032	25.30955928284388	25.230406069968538	25.349180973798124	0	0	0	False	False	False	False	False	False	6	3	3	25.295950344400893	25.29638210887018	0.9965342103788666	0.9965342103788666	25.296166226635535	0.00043176446928683276
148	sp|P12904|AAKG_YEAST	P12904	AAKG_YEAST	SNF4	322	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	5'-AMP-activated protein kinase subunit gamma	0.96	0.9989	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P12904	P12904	False	P12904	False	36.38	sp|P12904|AAKG_YEAST 5'-AMP-activated protein kinase subunit gamma OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SNF4 PE=1 SV=1	21	0.0	0.0	0.0	0.0	0.0	0.0	4.7	False							6	3	3	True	True	True	True	True	True	0	0	0						
149	sp|P12962|CAF20_YEAST	P12962	CAF20_YEAST	CAF20	161	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Cap-associated protein CAF20	1.0	0.999	3	34	34	34	6	6	7	4	5	6	6	6	7	4	5	6	6	6	7	4	5	6	134493800.0	107050020.0	57901810.0	65640700.0	76396560.0	94998760.0	48858720.0	39289830.0	18958214.0	26583792.0	23934208.0	30577870.0		P12962	P12962	False	P12962	False	18.21	sp|P12962|CAF20_YEAST Cap-associated protein CAF20 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAF20 PE=1 SV=2	7	224959394.49813703	137740692.8605475	75013230.55624577	88648159.94959167	100360168.05816486	124982047.1431663	34.8	True	25.09105641010452	25.380527436987204	24.500689425495377	24.799944170597836	24.043424680707346	25.17304180545549	0	0	0	False	False	False	False	False	False	6	3	3	24.990757757529035	24.672136885586895	0.40350020740214104	0.9965342103788666	24.831447321557967	-0.31862087194214084
150	sp|P13188|SYQ_YEAST	P13188	SYQ_YEAST	GLN4	809	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Glutamine--tRNA ligase	1.0	0.9987	6	16	16	16	3	4	1	3	3	2	3	4	1	3	3	2	3	4	1	3	3	2	9912081.0	8126615.5	8093759.0	8905568.0	10651117.0	5646395.0	4640625.5	3805336.2	3830221.2	3284504.8	4166590.0	2791791.8		P13188	P13188	False	P13188	False	93.07	sp|P13188|SYQ_YEAST Glutamine--tRNA ligase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GLN4 PE=1 SV=2	50	2321104.7914231615	1463906.2275875995	1467993.166201825	1683783.23678503	1958893.2394050823	1039989.5835593157	6.8	True	21.6948315230622	22.012467337486314	22.193365984185682	21.783145039541317	21.521289662000118	21.719817151415757	0	0	0	False	False	False	False	False	False	6	3	3	21.966888281578065	21.674750617652396	0.16201838968978413	0.9965342103788666	21.82081944961523	-0.29213766392566853
151	sp|P13298|PYRE_YEAST	P13298	PYRE_YEAST	URA5	226	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Orotate phosphoribosyltransferase 1	0.499	0.9742	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P13298	P13298	False	P13298	False	24.65	sp|P13298|PYRE_YEAST Orotate phosphoribosyltransferase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=URA5 PE=1 SV=2	15	0.0	0.0	0.0	0.0	0.0	0.0	4.9	False							6	3	3	True	True	True	True	True	True	0	0	0						
152	sp|P13517|CAPZB_YEAST	P13517	CAPZB_YEAST	CAP2	287	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	F-actin-capping protein subunit beta	0.5643	0.98	1	2	2	2	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P13517	P13517	False	P13517	False	32.61	sp|P13517|CAPZB_YEAST F-actin-capping protein subunit beta OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CAP2 PE=1 SV=3	15	0.0	0.0	0.0	0.0	0.0	0.0	2.8	False							6	3	3	True	True	True	True	True	True	0	0	0						
153	sp|P13663|DHAS_YEAST	P13663	DHAS_YEAST	HOM2	365	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Aspartate-semialdehyde dehydrogenase	1.0	0.999	6	27	27	27	4	4	6	5	5	3	4	4	6	5	5	3	4	4	6	5	5	3	35926430.0	25213546.0	40737370.0	37296624.0	64756130.0	21436996.0	21354656.0	14152660.0	20342936.0	17782752.0	31347662.0	13090109.0		P13663	P13663	False	P13663	False	39.52	sp|P13663|DHAS_YEAST Aspartate-semialdehyde dehydrogenase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HOM2 PE=1 SV=1	20	21032164.893459007	11354747.560336284	18471695.5277008	17629260.222333442	29773953.58323372	9871011.744131751	17.0	True	23.896990999645226	23.907444745303156	24.602394278691047	24.219875868681353	24.43270846030545	23.949031001332877	0	0	0	False	False	False	False	False	False	6	3	3	24.13561000787981	24.200538443439893	0.7954836795170224	0.9965342103788666	24.16807422565985	0.0649284355600841
154	sp|P14120|RL30_YEAST	P14120	RL30_YEAST	RPL30	105	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L30	0.9635	0.999	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	8861676.0	9469996.0	4670307.5	5847408.0	11722202.0	7460905.0	0.0	0.0	0.0	0.0	0.0	0.0		P14120	P14120	False	P14120	False	11.41	sp|P14120|RL30_YEAST 60S ribosomal protein L30 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL30 PE=1 SV=3	5	20751322.1730529	17058991.064151682	8470698.8360552	11055743.518035773	21558811.389209915	13741977.81757319	16.2	False							6	3	3	True	True	True	True	True	True	0	0	0						
155	sp|P14126|RL3_YEAST	P14126	RL3_YEAST	RPL3	387	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	60S ribosomal protein L3	1.0	0.999	19	93	93	93	11	16	15	14	24	13	11	16	15	14	24	13	11	16	15	14	24	13	146343380.0	94575400.0	76990040.0	62667816.0	140181140.0	93401210.0	20907478.0	13939828.0	11218937.0	11193433.0	22131034.0	13276099.0		P14126	P14126	False	P14126	False	43.73	sp|P14126|RL3_YEAST 60S ribosomal protein L3 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=RPL3 PE=1 SV=4	20	85672806.87856074	42591382.918445036	34909877.03785261	29621641.782626525	64453307.44139262	43008098.74788967	42.4	True	23.86645938659313	23.88558427172622	23.74380235343	23.552049835924922	23.93042147157595	23.96938518358551	0	0	0	False	False	False	False	False	False	6	3	3	23.831948670583117	23.81728549702879	0.9236983784790969	0.9965342103788666	23.824617083805954	-0.014663173554325226
156	sp|P14540|ALF_YEAST	P14540	ALF_YEAST	FBA1	359	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Fructose-bisphosphate aldolase	1.0	0.999	14	131	131	131	20	22	20	22	26	21	20	22	20	22	26	21	20	22	20	22	26	21	860259500.0	603412740.0	518699500.0	641786240.0	942145100.0	524949800.0	246685280.0	161174320.0	130673300.0	174712940.0	236906320.0	139555780.0		P14540	P14540	False	P14540	False	39.6	sp|P14540|ALF_YEAST Fructose-bisphosphate aldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FBA1 PE=1 SV=3	16	629519815.0485798	339678487.577215	293994777.84067315	379197076.66010684	541481255.8299711	302152038.98435754	38.7	True	27.427040067495415	27.416921503065094	27.285758852601425	27.516311819880443	27.350595394726476	27.363323863643558	0	0	0	False	False	False	False	False	False	6	3	3	27.37657347438731	27.410077026083496	0.7594467526432278	0.9965342103788666	27.393325250235403	0.03350355169618524
157	sp|P14681|KSS1_YEAST	P14681	KSS1_YEAST	KSS1	368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Mitogen-activated protein kinase KSS1	0.5833	0.9815	1	1	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0.0	0.0	1330671.5	754806.0	2476043.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P14681	P14681	False	P14681	False	42.66	sp|P14681|KSS1_YEAST Mitogen-activated protein kinase KSS1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KSS1 PE=1 SV=1	19	0.0	0.0	635127.6557847427	375557.3833503174	1198368.3718437748	0.0	2.2	False							6	3	3	True	True	True	True	True	True	0	0	0						
158	sp|P14742|GFA1_YEAST	P14742	GFA1_YEAST	GFA1	717	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]	0.9203	0.9977	1	6	6	6	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3316576.5	1600057.9	2770968.0	1957450.6	5514345.0	1647927.5	0.0	0.0	0.0	0.0	0.0	0.0		P14742	P14742	False	P14742	False	80.0	sp|P14742|GFA1_YEAST Glutamine--fructose-6-phosphate aminotransferase [isomerizing] OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GFA1 PE=1 SV=4	39	995692.6979738107	369525.6944660192	644333.442557081	474483.118402802	1300214.3150984768	389135.83969334647	1.3	False							6	3	3	True	True	True	True	True	True	0	0	0						
159	sp|P14832|CYPH_YEAST	P14832	CYPH_YEAST	CPR1	162	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Peptidyl-prolyl cis-trans isomerase	1.0	0.999	10	85	85	85	15	15	13	14	10	18	15	15	13	14	10	18	15	15	13	14	10	18	613722430.0	403164030.0	229508510.0	343970100.0	351204500.0	376863870.0	165662860.0	99212170.0	60644976.0	87392590.0	90290260.0	100030720.0		P14832	P14832	False	P14832	False	17.38	sp|P14832|CYPH_YEAST Peptidyl-prolyl cis-trans isomerase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=CPR1 PE=1 SV=3	8	898218341.3836521	453905391.3775004	260167219.7871558	406466976.85037506	403697166.63205504	433832670.2478441	45.7	True	26.85261863722475	26.716888613136117	26.17825450048852	26.516908219604925	25.95892098002653	26.882925113568493	0	0	0	False	False	False	False	False	False	6	3	3	26.58258725028313	26.452918104399984	0.6696448764462726	0.9965342103788666	26.517752677341555	-0.12966914588314538
160	sp|P14906|SEC63_YEAST	P14906	SEC63_YEAST	SEC63	663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein translocation protein SEC63	0.4577	0.9697	1	1	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P14906	P14906	False	P14906	False	75.3	sp|P14906|SEC63_YEAST Protein translocation protein SEC63 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC63 PE=1 SV=2	30	0.0	0.0	0.0	0.0	0.0	0.0	1.8	False							6	3	3	True	True	True	True	True	True	0	0	0						
161	sp|P15019|TAL1_YEAST	P15019	TAL1_YEAST	TAL1	335	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Transaldolase	1.0	0.999	12	49	44	49	9	8	7	8	11	6	8	7	6	7	10	6	9	8	7	8	11	6	87432210.0	60529240.0	58670652.0	60378030.0	104142370.0	60002236.0	23989670.0	16680882.0	15037173.0	16548024.0	27314336.0	15581982.0		P15019	P15019	False	P15019	False	37.01	sp|P15019|TAL1_YEAST Transaldolase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=TAL1 PE=1 SV=4	19	53878781.47880882	28693608.63732407	28003420.579851918	30041381.43926647	50403358.121876515	29083158.569721676	41.5	True	24.064853653876067	24.144567084616213	24.16639973183743	24.11605621557634	24.23400896582047	24.200432644103586	0	0	0	False	False	False	False	False	False	6	3	3	24.125273490109905	24.1834992751668	0.5741484148543041	0.9965342103788666	24.15438638263835	0.05822578505689435
162	sp|P15108|HSC82_YEAST	P15108	HSC82_YEAST	HSC82	705	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	ATP-dependent molecular chaperone HSC82	1.0	0.999	33	209	38	209	33	41	26	36	39	34	7	8	5	6	6	6	33	41	26	36	39	34	767262660.0	585786750.0	400815200.0	572969800.0	763464700.0	514494430.0	75308456.0	53825620.0	38174000.0	54282028.0	68949520.0	49357860.0		P15108	P15108	False	P15108	False	80.85	sp|P15108|HSC82_YEAST ATP-dependent molecular chaperone HSC82 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=HSC82 PE=1 SV=4	37	242796403.37533292	142597322.33552894	98239519.18766482	146394435.5456125	189746098.08713013	128057992.89809658	41.0	True	25.71525220852091	25.83466454388629	25.510456732006794	25.829871881986776	25.56989112195393	25.863833735995275	0	0	0	False	False	False	False	False	False	6	3	3	25.68679116147133	25.754532246645326	0.6418078503185825	0.9965342103788666	25.72066170405833	0.06774108517399569
163	sp|P15180|SYKC_YEAST	P15180	SYKC_YEAST	KRS1	591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Lysine--tRNA ligase, cytoplasmic	1.0	0.999	8	30	30	30	4	4	5	3	8	6	4	4	5	3	8	6	4	4	5	3	8	6	30845734.0	20523156.0	14048801.0	17673808.0	26190478.0	18848904.0	12198525.0	7304225.0	5225261.0	6318572.0	8388915.0	6597157.0		P15180	P15180	False	P15180	False	67.92	sp|P15180|SYKC_YEAST Lysine--tRNA ligase, cytoplasmic OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=KRS1 PE=1 SV=2	27	13376153.840723427	6846268.580929883	4718666.30713253	6188151.39450609	8920008.680255918	6429098.44229667	12.5	True	23.089147054754623	22.953174623484344	22.64144137332815	22.727067711164615	22.530906747163044	22.960470234704893	0	0	0	False	False	False	False	False	False	6	3	3	22.894587683855704	22.739481564344185	0.4209254430882057	0.9965342103788666	22.817034624099946	-0.15510611951151887
164	sp|P15274|AMPD_YEAST	P15274	AMPD_YEAST	AMD1	810	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	AMP deaminase	0.6422	0.9855	1	2	2	2	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	3471429.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0		P15274	P15274	False	P15274	False	93.24	sp|P15274|AMPD_YEAST AMP deaminase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=AMD1 PE=1 SV=2	44	923752.4076035128	0.0	0.0	0.0	0.0	0.0	1.2	False							6	3	3	True	True	True	True	True	True	0	0	0						
165	sp|P15303|SEC23_YEAST	P15303	SEC23_YEAST	SEC23	768	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Protein transport protein SEC23	1.0	0.9989	2	3	3	3	0	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	1	0	5397811.0	3176246.0	2936914.2	3999119.0	5141679.0	3901326.8	2972128.8	1782874.4	1648998.6	2242513.0	2894498.5	2138449.2		P15303	P15303	False	P15303	False	85.33	sp|P15303|SEC23_YEAST Protein transport protein SEC23 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=SEC23 PE=1 SV=1	35	1805716.388674249	817371.7758026437	760969.033639923	1080166.8500471541	1350897.9161918731	1026530.8937474511	3.3	True	21.05200888459878	20.918648488081168	20.97752844613856	21.23258551419602	20.995735927706612	21.33519073157019	0	0	0	False	False	False	False	False	False	6	3	3	20.98272860627284	21.18783739115761	0.289729107032279	0.9965342103788666	21.085282998715225	0.20510878488477147
166	sp|P15454|KGUA_YEAST	P15454	KGUA_YEAST	GUK1	187	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Guanylate kinase	1.0	0.9985	2	5	5	5	1	2	0	1	0	1	1	2	0	1	0	1	1	2	0	1	0	1	5191110.0	2809386.8	2261733.8	2716229.5	5002940.5	3264013.8	4387269.0	2307900.8	1676546.4	0.0	3847163.8	2714431.8		P15454	P15454	False	P15454	False	20.62	sp|P15454|KGUA_YEAST Guanylate kinase OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=GUK1 PE=1 SV=2	12	5064993.539115167	2108646.8039402943	1709243.7941833152	2139832.489891429	3833802.2523036324	2504946.631577803	10.2	True	21.61383541295975	21.291024630838407	21.001430683838624	18.802072346944406	21.406217775088574	21.679276032600413	1	0	1	False	False	False	True	False	False	5	3	2	21.302096909212263	20.62918871821113	0.4203535280919744	0.9965342103788666	20.965642813711696	-0.6729081910011345
167	sp|P15624|SYFB_YEAST	P15624	SYFB_YEAST	FRS1	595	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Phenylalanine--tRNA ligase beta subunit	1.0	0.999	2	6	6	6	1	1	1	1	2	0	1	1	1	1	2	0	1	1	1	1	2	0	5832483.5	3684261.5	3601836.5	4178379.2	8796716.0	3967860.2	3337361.0	2109799.8	2056428.6	2388786.2	4737045.0	2216289.2		P15624	P15624	False	P15624	False	67.32	sp|P15624|SYFB_YEAST Phenylalanine--tRNA ligase beta subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRS1 PE=1 SV=3	32	2134044.3983436935	1036988.6904931454	1020746.2332583005	1234390.1123662265	2527878.575635324	1141915.9030395676	4.0	True	21.219219997091884	21.161549523915344	21.296079253986413	21.323746901796927	21.70640989577978	21.38677194455585	0	0	0	False	False	False	False	False	False	6	3	3	21.22561625833121	21.472309580710853	0.20606384211382178	0.9965342103788666	21.348962919521032	0.2466933223796417
168	sp|P15625|SYFA_YEAST	P15625	SYFA_YEAST	FRS2	503	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292	1:Experimental evidence at protein level	Phenylalanine--tRNA ligase alpha subunit	1.0	0.999	4	16	16	16	2	3	3	1	5	2	2	3	3	1	5	2	2	3	3	1	5	2	17718710.0	11507309.0	12868927.0	18989812.0	20017692.0	11512723.0	7130936.5	4591507.0	5389384.0	6066770.5	8116125.5	3955118.8		P15625	P15625	False	P15625	False	57.48	sp|P15625|SYFA_YEAST Phenylalanine--tRNA ligase alpha subunit OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) OX=559292 GN=FRS2 PE=1 SV=3	29	7153754.173879519	3573957.038911182	4024279.246036478	6190378.856684284	6347484.093613132	3656013.535888296	8.2	True	22.314603803879113	22.283411161624798	22.686058656333053	22.668397902285594	22.483213692502453	22.22234682555324	0	0	0	False	False	False	False	False	False	6	3	3	22.428024540612324	22.457986140113764	0.8760953464687253	0.9965342103788666	22.443005340363044	0.029961599501440617
